Entity,Code,Year,Schizophrenia (%),Bipolar disorder (%),Eating disorders (%),Anxiety disorders (%),Depression (%)
72,FIN,1997,0.267986992564999,1.01319813302,0.541373208647,3.70719527178,5.45804971553
72,FIN,1998,0.267953458478,1.01336646405,0.547405525851,3.70705035791,5.41904251767999
72,FIN,1999,0.267940275189,1.01353603332,0.553743449883999,3.70727217699,5.38009683248
72,FIN,2000,0.267962759787,1.01363052918,0.559955959611,3.70736846262,5.34500373372
72,FIN,2001,0.268086888308,1.01269156712,0.566057409997,3.70749472234,5.29870102143
72,FIN,2002,0.268320600729,1.01035794146,0.573194549271,3.70797476497,5.23367721883
72,FIN,2003,0.268602578412,1.00758918885,0.58063949567,3.70864723856,5.1641130455
72,FIN,2004,0.26883298032,1.00521309194,0.586725099486,3.70906033504,5.10352673775
72,FIN,2005,0.268963747719,1.00420776829,0.589937296185,3.70929348534,5.06984431974
72,FIN,2006,0.269031680666,1.00417251356,0.591648643085,3.71341593406,5.05265076016
72,FIN,2007,0.269104909336,1.00413039478,0.591166346178,3.72325138149,5.03426192222
72,FIN,2008,0.26913814141,1.00406551805,0.590754984295,3.73472701664,5.01572983807999
72,FIN,2009,0.269106595066,1.00403794639,0.5899905364,3.74424921145999,4.99750072645999
72,FIN,2010,0.268967185328,1.00403111198999,0.59111103974,3.74803534874999,4.98161240341
72,FIN,2011,0.268488071604,1.00405747771,0.590937193595999,3.747761376,4.96109355637
72,FIN,2012,0.2675248449,1.00419321348,0.591165607918,3.7479143902,4.93942330935999
72,FIN,2013,0.26613894261,1.00443322972,0.591736286009,3.74843562662,4.91640380393
72,FIN,2014,0.264376233162,1.00470293545,0.591939553281,3.74901202976,4.88897144761
72,FIN,2015,0.262307618527,1.00504442701,0.592660214081,3.74991189043,4.85756466413
72,FIN,2016,0.259966933633,1.00536937675,0.59347867743,3.75072217532,4.82588575091999
72,FIN,2017,0.257444377924,1.00582625676,0.594937626869,3.7520618778,4.79273560626
73,FRA,1990,0.25600200527,0.958318710839,0.501159117898,6.5886533974,4.6009980218
73,FRA,1991,0.256747583569,0.961265197838,0.504938415291,6.60083586244999,4.56418012193
73,FRA,1992,0.257439554418,0.964097962895999,0.508502328914,6.61487533859,4.53190724151
73,FRA,1993,0.258021011528,0.966577806591,0.512078554956999,6.62874611382,4.50592949832
73,FRA,1994,0.258469163636,0.968579566021,0.515090951029,6.64123552681,4.48832962539
73,FRA,1995,0.258700767551,0.969756708902,0.517615748054,6.64950884617,4.48082865852
73,FRA,1996,0.258763988142,0.970527983716,0.519432826653,6.66356789822,4.47254519904
73,FRA,1997,0.258746776257,0.971321984647,0.521842608364,6.68910737746999,4.45800762879
73,FRA,1998,0.258674534592,0.972003732783,0.523843823383,6.71813425438,4.43856950533
73,FRA,1999,0.258611027027,0.972598018319,0.525911315489,6.74364382931,4.42464701128999
73,FRA,2000,0.258596095033,0.973010911127,0.528257696946,6.7578830313,4.41476992151
73,FRA,2001,0.258661357581,0.972627428808,0.531076333066,6.76459527058,4.39321256217
73,FRA,2002,0.258778264539,0.971261200387,0.535173241978,6.77164944141999,4.35231306110999
73,FRA,2003,0.258904918825,0.969512604572999,0.539297904524,6.77774745979,4.30294433041
73,FRA,2004,0.259010315063,0.968033634387,0.542626452025,6.78192136529,4.25686531427
73,FRA,2005,0.259042505092,0.967398566827,0.545990940506,6.78267629591,4.22700017888
73,FRA,2006,0.258875297141,0.966955523367,0.548995783676,6.76968260876,4.22796215311
73,FRA,2007,0.258517477441,0.965969472544,0.550718749452,6.74093065245,4.26041725675
73,FRA,2008,0.258090234483,0.964780547937999,0.554063998256,6.70693330622999,4.30507149469
73,FRA,2009,0.257695614462,0.963653369485,0.555602267687,6.67764780138,4.33965893246
73,FRA,2010,0.257442860696,0.962885347854,0.557621662359,6.66310700121,4.35298279546
73,FRA,2011,0.257284451954,0.962348315612,0.559684749438999,6.65892070704,4.34792249756
73,FRA,2012,0.257108308614,0.961740433518,0.561704342608,6.65416257664999,4.34042348466
73,FRA,2013,0.256916135353,0.961042935712999,0.564262478172,6.64878144484999,4.32966951564
73,FRA,2014,0.256725738464,0.960325586276999,0.566910760316,6.64323143363,4.31675288472
73,FRA,2015,0.256537435248,0.959573119704,0.569337852615,6.63744454071,4.29932581248
73,FRA,2016,0.256377551626,0.958874837762,0.571357463982999,6.63205524996,4.27815852695999
73,FRA,2017,0.256237904708,0.958198977579999,0.573755286605,6.62671021127,4.25380726277
74,GAB,1990,0.178679745045999,0.631577088156,0.217018525758,3.25348322801,4.11903611458
74,GAB,1991,0.17847469166,0.631861067333,0.216758151289999,3.25565461689,4.12308881083
74,GAB,1992,0.178335934269,0.632145990819,0.216650318136,3.2579520162,4.12702482681
74,GAB,1993,0.17825512358,0.632408645274,0.216450694432,3.26010141319999,4.13142923319999
